date,Thu,Jun,11,11:40:25,am,2015,,,,,,,,,,,,,,,2
3985.795265,1,402,Rx,d,8,D7,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5047
3985.995259,1,402,Rx,d,8,D5,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5045
3986.195252,1,402,Rx,d,8,D4,61,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5044
3986.395247,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
3986.595243,1,402,Rx,d,8,D7,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5047
3986.795235,1,402,Rx,d,8,D1,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5041
3986.995232,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
3987.195224,1,402,Rx,d,8,D8,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5048
3987.395221,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
3987.595216,1,402,Rx,d,8,D6,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5046
3987.795209,1,402,Rx,d,8,D7,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5047
3987.995201,1,402,Rx,d,8,D6,61,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5046
3988.1952,1,402,Rx,d,8,D5,61,0,0,0,0,1,0,Length,=,236000,BitCount,=,122,,2.5045
3988.395192,1,402,Rx,d,8,D8,61,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5048
3988.595187,1,402,Rx,d,8,D8,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5048
3988.795182,1,402,Rx,d,8,D7,61,0,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.5047
3988.995176,1,402,Rx,d,8,D4,61,1,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.5044
3989.195169,1,402,Rx,d,8,D9,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5049
3989.395164,1,402,Rx,d,8,D4,61,0,0,1,0,1,0,Length,=,232000,BitCount,=,120,,2.5044
3989.59516,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
3989.795152,1,402,Rx,d,8,D6,61,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5046
3989.995151,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
3990.195145,1,402,Rx,d,8,D7,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5047
3990.395138,1,402,Rx,d,8,D6,61,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5046
3990.595131,1,402,Rx,d,8,D9,61,0,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.5049
3990.795128,1,402,Rx,d,8,D7,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5047
3990.995122,1,402,Rx,d,8,D4,61,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5044
3991.195111,1,402,Rx,d,8,D4,61,1,0,1,0,2,0,Length,=,230000,BitCount,=,119,,2.5044
3991.395109,1,402,Rx,d,8,DD,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5053
3991.595103,1,402,Rx,d,8,D8,61,1,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5048
3991.795099,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
3991.995094,1,402,Rx,d,8,D6,61,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5046
3992.195088,1,402,Rx,d,8,D6,61,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5046
3992.395084,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
3992.595079,1,402,Rx,d,8,D5,61,0,0,0,0,1,0,Length,=,236000,BitCount,=,122,,2.5045
3992.79507,1,402,Rx,d,8,D7,61,1,0,1,0,1,0,Length,=,232000,BitCount,=,120,,2.5047
3992.995067,1,402,Rx,d,8,D7,61,0,0,0,0,1,0,Length,=,236000,BitCount,=,122,,2.5047
3993.195062,1,402,Rx,d,8,D6,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5046
3993.395056,1,402,Rx,d,8,D6,61,2,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.5046
3993.595047,1,402,Rx,d,8,D6,61,1,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5046
3993.795044,1,402,Rx,d,8,D9,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5049
3993.995041,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
3994.195035,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
3994.395029,1,402,Rx,d,8,D6,61,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5046
3994.595023,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
3994.795019,1,402,Rx,d,8,D5,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5045
3994.995011,1,402,Rx,d,8,D3,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
3995.195006,1,402,Rx,d,8,D6,61,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5046
3995.395002,1,402,Rx,d,8,D7,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5047
3995.594996,1,402,Rx,d,8,D3,61,1,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.5043
3995.794991,1,402,Rx,d,8,D8,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5048
3995.994984,1,402,Rx,d,8,D4,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5044
3996.194979,1,402,Rx,d,8,D4,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5044
3996.394975,1,402,Rx,d,8,D4,61,0,0,2,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
3996.594968,1,402,Rx,d,8,D1,61,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5041
3996.794965,1,402,Rx,d,8,D5,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5045
3996.994955,1,402,Rx,d,8,D3,61,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5043
3997.194953,1,402,Rx,d,8,D7,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5047
3997.394948,1,402,Rx,d,8,D2,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5042
3997.594942,1,402,Rx,d,8,D5,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5045
3997.794935,1,402,Rx,d,8,D1,61,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5041
3997.994932,1,402,Rx,d,8,D6,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5046
3998.194922,1,402,Rx,d,8,D9,61,1,0,1,0,0,0,Length,=,232000,BitCount,=,120,,2.5049
3998.394917,1,402,Rx,d,8,D3,61,2,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5043
3998.594913,1,402,Rx,d,8,D3,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
3998.794908,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
3998.994905,1,402,Rx,d,8,D6,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5046
3999.194899,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
3999.394893,1,402,Rx,d,8,D6,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5046
3999.594887,1,402,Rx,d,8,D7,61,0,0,2,0,1,0,Length,=,236000,BitCount,=,122,,2.5047
3999.794879,1,402,Rx,d,8,D8,61,1,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5048
3999.994876,1,402,Rx,d,8,D6,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5046
4000.194872,1,402,Rx,d,8,D5,61,0,0,1,0,1,0,Length,=,236000,BitCount,=,122,,2.5045
4000.394863,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4000.594856,1,402,Rx,d,8,D5,61,1,0,1,0,0,0,Length,=,232000,BitCount,=,120,,2.5045
4000.794854,1,402,Rx,d,8,D2,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5042
4000.994849,1,402,Rx,d,8,D7,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5047
4001.194842,1,402,Rx,d,8,D4,61,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5044
4001.394836,1,402,Rx,d,8,D5,61,0,0,1,0,0,0,Length,=,232000,BitCount,=,120,,2.5045
4001.594833,1,402,Rx,d,8,D6,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5046
4001.794828,1,402,Rx,d,8,DB,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5051
4001.994823,1,402,Rx,d,8,D5,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5045
4002.194814,1,402,Rx,d,8,D6,61,1,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5046
4002.394811,1,402,Rx,d,8,D7,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5047
4002.594803,1,402,Rx,d,8,DA,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.505
4002.794797,1,402,Rx,d,8,D6,61,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5046
4002.994796,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
4003.194789,1,402,Rx,d,8,D7,61,0,0,0,0,1,0,Length,=,236000,BitCount,=,122,,2.5047
4003.39478,1,402,Rx,d,8,D9,61,0,0,1,0,0,0,Length,=,232000,BitCount,=,120,,2.5049
4003.594778,1,402,Rx,d,8,D7,61,0,0,0,0,1,0,Length,=,236000,BitCount,=,122,,2.5047
4003.794774,1,402,Rx,d,8,D5,61,0,0,1,0,1,0,Length,=,236000,BitCount,=,122,,2.5045
4003.994765,1,402,Rx,d,8,D4,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5044
4004.194757,1,402,Rx,d,8,D3,61,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5043
4004.394757,1,402,Rx,d,8,D2,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5042
4004.594748,1,402,Rx,d,8,D8,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5048
4004.794745,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
4004.994739,1,402,Rx,d,8,D4,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5044
4005.19473,1,402,Rx,d,8,D2,61,1,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5042
4005.394729,1,402,Rx,d,8,D7,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5047
4005.594725,1,402,Rx,d,8,D7,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5047
4005.794717,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4005.994712,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
4006.194702,1,402,Rx,d,8,D4,61,0,0,1,0,1,0,Length,=,232000,BitCount,=,120,,2.5044
4006.3947,1,402,Rx,d,8,D8,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5048
4006.594696,1,402,Rx,d,8,D5,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5045
4006.794687,1,402,Rx,d,8,D2,61,1,0,1,0,1,0,Length,=,232000,BitCount,=,120,,2.5042
4006.994684,1,402,Rx,d,8,D6,61,1,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.5046
4007.194676,1,402,Rx,d,8,CF,61,0,0,1,0,0,0,Length,=,232000,BitCount,=,120,,2.5039
4007.394673,1,402,Rx,d,8,D2,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5042
4007.594668,1,402,Rx,d,8,D6,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5046
4007.794663,1,402,Rx,d,8,D6,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5046
4007.994658,1,402,Rx,d,8,D2,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5042
4008.194654,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
4008.394643,1,402,Rx,d,8,D2,61,1,0,1,0,0,0,Length,=,232000,BitCount,=,120,,2.5042
4008.59464,1,402,Rx,d,8,D3,61,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4008.794635,1,402,Rx,d,8,D7,61,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5047
4008.994627,1,402,Rx,d,8,D4,61,0,0,1,0,1,0,Length,=,232000,BitCount,=,120,,2.5044
4009.194623,1,402,Rx,d,8,D3,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4009.394619,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
4009.594613,1,402,Rx,d,8,D4,61,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5044
4009.794606,1,402,Rx,d,8,D1,61,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5041
4009.994604,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
4010.194599,1,402,Rx,d,8,D0,61,0,0,1,0,0,0,Length,=,238000,BitCount,=,123,,2.504
4010.394591,1,402,Rx,d,8,D4,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5044
4010.594584,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4010.794579,1,402,Rx,d,8,D2,61,2,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5042
4010.994572,1,402,Rx,d,8,D2,61,1,0,1,0,0,0,Length,=,232000,BitCount,=,120,,2.5042
4011.194572,1,402,Rx,d,8,D2,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5042
4011.394563,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4011.594557,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4011.794555,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
4011.994546,1,402,Rx,d,8,D4,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5044
4012.194544,1,402,Rx,d,8,D2,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5042
4012.394538,1,402,Rx,d,8,D0,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.504
4012.594534,1,402,Rx,d,8,D0,61,0,0,1,0,0,0,Length,=,238000,BitCount,=,123,,2.504
4012.794525,1,402,Rx,d,8,D3,61,1,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.5043
4012.994518,1,402,Rx,d,8,D4,61,1,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5044
4013.194511,1,402,Rx,d,8,D4,61,1,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5044
4013.394511,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
4013.594502,1,402,Rx,d,8,DA,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.505
4013.794498,1,402,Rx,d,8,D2,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5042
4013.994493,1,402,Rx,d,8,D4,61,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5044
4014.194484,1,402,Rx,d,8,D3,61,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5043
4014.394482,1,402,Rx,d,8,D1,61,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5041
4014.594475,1,402,Rx,d,8,D3,61,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5043
4014.79447,1,402,Rx,d,8,D3,61,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4014.994463,1,402,Rx,d,8,D2,61,1,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5042
4015.19446,1,402,Rx,d,8,D4,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5044
4015.394451,1,402,Rx,d,8,D5,61,2,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5045
4015.594448,1,402,Rx,d,8,D3,61,1,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.5043
4015.794443,1,402,Rx,d,8,D4,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5044
4015.994437,1,402,Rx,d,8,D4,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5044
4016.194437,1,402,Rx,d,8,D0,61,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.504
4016.394427,1,402,Rx,d,8,D3,61,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4016.59442,1,402,Rx,d,8,D3,61,2,0,1,0,1,0,Length,=,232000,BitCount,=,120,,2.5043
4016.794414,1,402,Rx,d,8,D3,61,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5043
4016.99441,1,402,Rx,d,8,D3,61,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4017.194402,1,402,Rx,d,8,D3,61,2,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5043
4017.394401,1,402,Rx,d,8,D0,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.504
4017.594396,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
4017.794385,1,402,Rx,d,8,D2,61,0,0,1,0,0,0,Length,=,232000,BitCount,=,120,,2.5042
4017.994381,1,402,Rx,d,8,CC,61,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5036
4018.194376,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4018.394371,1,402,Rx,d,8,D2,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5042
4018.594366,1,402,Rx,d,8,D0,61,1,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.504
4018.794364,1,402,Rx,d,8,CE,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5038
4018.994355,1,402,Rx,d,8,CE,61,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5038
4019.194353,1,402,Rx,d,8,D2,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5042
4019.394347,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
4019.594344,1,402,Rx,d,8,D0,61,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.504
4019.794333,1,402,Rx,d,8,CB,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5035
4019.99433,1,402,Rx,d,8,D2,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5042
4020.194324,1,402,Rx,d,8,D0,61,2,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.504
4020.394317,1,402,Rx,d,8,CF,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5039
4020.594315,1,402,Rx,d,8,D1,61,1,0,0,0,1,0,Length,=,236000,BitCount,=,122,,2.5041
4020.79431,1,402,Rx,d,8,D0,61,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.504
4020.994302,1,402,Rx,d,8,CC,61,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5036
4021.194297,1,402,Rx,d,8,CE,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5038
4021.394291,1,402,Rx,d,8,D2,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5042
4021.594284,1,402,Rx,d,8,D3,61,0,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.5043
4021.794281,1,402,Rx,d,8,D1,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5041
4021.994273,1,402,Rx,d,8,D3,61,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4022.194268,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4022.394263,1,402,Rx,d,8,D4,61,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5044
4022.59426,1,402,Rx,d,8,D2,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5042
4022.794252,1,402,Rx,d,8,D7,61,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5047
4022.994246,1,402,Rx,d,8,D0,61,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.504
4023.194242,1,402,Rx,d,8,CD,61,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.5037
4023.394237,1,402,Rx,d,8,D7,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5047
4023.594232,1,402,Rx,d,8,CE,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5038
4023.794225,1,402,Rx,d,8,D1,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5041
4023.994219,1,402,Rx,d,8,CF,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5039
4024.194216,1,402,Rx,d,8,D0,61,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.504
4024.394209,1,402,Rx,d,8,CE,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5038
4024.594203,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4024.794198,1,402,Rx,d,8,D4,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5044
4024.994191,1,402,Rx,d,8,D3,61,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4025.194189,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
4025.394181,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4025.594176,1,402,Rx,d,8,D2,61,1,0,1,0,2,0,Length,=,236000,BitCount,=,122,,2.5042
4025.794167,1,402,Rx,d,8,D1,61,0,0,1,0,0,0,Length,=,232000,BitCount,=,120,,2.5041
4025.994166,1,402,Rx,d,8,D5,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5045
4026.194158,1,402,Rx,d,8,D3,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4026.394155,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
4026.594146,1,402,Rx,d,8,D4,61,0,0,1,0,1,0,Length,=,232000,BitCount,=,120,,2.5044
4026.794139,1,402,Rx,d,8,D3,61,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5043
4026.994137,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4027.194133,1,402,Rx,d,8,D5,61,0,0,0,0,1,0,Length,=,236000,BitCount,=,122,,2.5045
4027.394128,1,402,Rx,d,8,D5,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5045
4027.594121,1,402,Rx,d,8,CD,61,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.5037
4027.794114,1,402,Rx,d,8,D6,61,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5046
4027.992108,1,402,Rx,d,8,D3,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4028.194105,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
4028.394096,1,402,Rx,d,8,D2,61,1,0,0,0,1,0,Length,=,232000,BitCount,=,120,,2.5042
4028.594093,1,402,Rx,d,8,D4,61,2,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5044
4028.794087,1,402,Rx,d,8,D1,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5041
4028.992023,1,402,Rx,d,8,D4,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5044
4029.194082,1,402,Rx,d,8,CF,61,0,0,1,0,1,0,Length,=,238000,BitCount,=,123,,2.5039
4029.394069,1,402,Rx,d,8,D2,61,0,0,1,0,0,0,Length,=,232000,BitCount,=,120,,2.5042
4029.594066,1,402,Rx,d,8,D2,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5042
4029.794059,1,402,Rx,d,8,D1,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5041
4029.992905,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4030.19405,1,402,Rx,d,8,D3,61,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4030.394045,1,402,Rx,d,8,D5,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5045
4030.59404,1,402,Rx,d,8,CE,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5038
4030.794033,1,402,Rx,d,8,D2,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5042
4030.993334,1,402,Rx,d,8,D1,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5041
4031.194022,1,402,Rx,d,8,D1,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5041
4031.394021,1,402,Rx,d,8,D0,61,0,0,1,0,0,0,Length,=,238000,BitCount,=,123,,2.504
4031.594012,1,402,Rx,d,8,CF,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5039
4031.794006,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4031.994002,1,402,Rx,d,8,D3,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5043
4032.193996,1,402,Rx,d,8,CD,61,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5037
4032.39399,1,402,Rx,d,8,CE,61,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.5038
4032.593985,1,402,Rx,d,8,D0,61,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.504
4032.793977,1,402,Rx,d,8,CD,61,1,0,1,0,1,0,Length,=,232000,BitCount,=,120,,2.5037
4032.993972,1,402,Rx,d,8,D0,61,1,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.504
4033.193965,1,402,Rx,d,8,D2,61,0,0,1,0,0,0,Length,=,232000,BitCount,=,120,,2.5042
4033.393962,1,402,Rx,d,8,D0,61,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.504
4033.593955,1,402,Rx,d,8,D2,61,0,0,1,0,0,0,Length,=,232000,BitCount,=,120,,2.5042
4033.793951,1,402,Rx,d,8,D1,61,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,2.5041
