time,ms,voltage,badData,segId, 
Wed Jun 25 10:03:43 EDT 2014,1403705023112.00,132.193,0,3, 
Wed Jun 25 10:03:44 EDT 2014,1403705024112.00,132.091,0,3, 
Wed Jun 25 10:03:45 EDT 2014,1403705025112.00,132.032,0,3, 
Wed Jun 25 10:03:46 EDT 2014,1403705026112.00,132.007,0,3, 
Wed Jun 25 10:03:47 EDT 2014,1403705027112.00,131.966,0,3, 
Wed Jun 25 10:03:48 EDT 2014,1403705028112.00,131.971,0,3, 
Wed Jun 25 10:03:49 EDT 2014,1403705029112.00,131.963,0,3, 
Wed Jun 25 10:03:50 EDT 2014,1403705030112.00,132.034,0,3, 
Wed Jun 25 10:03:51 EDT 2014,1403705031112.00,132.054,0,3, 
Wed Jun 25 10:03:52 EDT 2014,1403705032112.00,132.123,0,3, 
Wed Jun 25 10:03:53 EDT 2014,1403705033112.00,132.12,0,3, 
Wed Jun 25 10:03:54 EDT 2014,1403705034112.00,132.144,0,3, 
Wed Jun 25 10:03:55 EDT 2014,1403705035112.00,132.095,0,3, 
Wed Jun 25 10:03:56 EDT 2014,1403705036112.00,131.99,0,3, 
Wed Jun 25 10:03:57 EDT 2014,1403705037112.00,131.964,0,3, 
Wed Jun 25 10:03:58 EDT 2014,1403705038112.00,131.934,0,3, 
Wed Jun 25 10:03:59 EDT 2014,1403705039112.00,131.934,0,3, 
Wed Jun 25 10:04:00 EDT 2014,1403705040112.00,131.79,0,3, 
Wed Jun 25 10:04:01 EDT 2014,1403705041112.00,131.925,0,3, 
Wed Jun 25 10:04:03 EDT 2014,1403705043112.00,131.929,0,3, 
Wed Jun 25 10:04:04 EDT 2014,1403705044112.00,131.94,0,3, 
Wed Jun 25 10:04:05 EDT 2014,1403705045112.00,131.95,0,3, 
Wed Jun 25 10:04:06 EDT 2014,1403705046112.00,131.96,0,3, 
Wed Jun 25 10:04:07 EDT 2014,1403705047112.00,131.907,0,3, 
Wed Jun 25 10:04:08 EDT 2014,1403705048112.00,131.927,0,3, 
Wed Jun 25 10:04:09 EDT 2014,1403705049112.00,131.901,0,3, 
Wed Jun 25 10:04:10 EDT 2014,1403705050112.00,131.891,0,3, 
Wed Jun 25 10:04:11 EDT 2014,1403705051112.00,131.884,0,3, 
Wed Jun 25 10:04:12 EDT 2014,1403705052112.00,131.899,0,3, 
Wed Jun 25 10:04:13 EDT 2014,1403705053112.00,131.972,0,3, 
Wed Jun 25 10:04:14 EDT 2014,1403705054112.00,131.939,0,3, 
Wed Jun 25 10:04:15 EDT 2014,1403705055112.00,131.929,0,3, 
Wed Jun 25 10:04:16 EDT 2014,1403705056112.00,131.831,0,3, 
Wed Jun 25 10:04:17 EDT 2014,1403705057112.00,131.82,0,3, 
Wed Jun 25 10:04:18 EDT 2014,1403705058112.00,131.78,0,3, 
Wed Jun 25 10:04:19 EDT 2014,1403705059112.00,131.745,0,3, 
Wed Jun 25 10:04:20 EDT 2014,1403705060112.00,131.679,0,3, 
Wed Jun 25 10:04:21 EDT 2014,1403705061112.00,131.795,0,3, 
Wed Jun 25 10:04:22 EDT 2014,1403705062112.00,131.831,0,3, 
Wed Jun 25 10:04:23 EDT 2014,1403705063112.00,131.847,0,3, 
Wed Jun 25 10:04:24 EDT 2014,1403705064112.00,131.841,0,3, 
Wed Jun 25 10:04:25 EDT 2014,1403705065112.00,131.892,0,3, 
Wed Jun 25 10:04:26 EDT 2014,1403705066112.00,131.879,0,3, 
Wed Jun 25 10:04:27 EDT 2014,1403705067112.00,131.965,0,2, 
Wed Jun 25 10:04:28 EDT 2014,1403705068112.00,131.986,0,2, 
Wed Jun 25 10:04:29 EDT 2014,1403705069112.00,131.929,0,2, 
Wed Jun 25 10:04:30 EDT 2014,1403705070112.00,131.87,0,2, 
Wed Jun 25 10:04:31 EDT 2014,1403705071112.00,131.898,0,2, 
Wed Jun 25 10:04:32 EDT 2014,1403705072112.00,131.863,0,2, 
Wed Jun 25 10:04:33 EDT 2014,1403705073112.00,131.886,0,4, 
Wed Jun 25 10:04:34 EDT 2014,1403705074112.00,131.868,0,4, 
Wed Jun 25 10:04:35 EDT 2014,1403705075112.00,131.898,0,4, 
Wed Jun 25 10:04:36 EDT 2014,1403705076112.00,131.89,0,4, 
Wed Jun 25 10:04:37 EDT 2014,1403705077112.00,131.918,0,4, 
Wed Jun 25 10:04:38 EDT 2014,1403705078112.00,131.908,0,4, 
Wed Jun 25 10:04:39 EDT 2014,1403705079112.00,131.96,0,4, 
Wed Jun 25 10:04:40 EDT 2014,1403705080112.00,131.962,0,4, 
Wed Jun 25 10:04:41 EDT 2014,1403705081112.00,131.951,0,4, 
Wed Jun 25 10:04:43 EDT 2014,1403705083112.00,131.957,0,4, 
Wed Jun 25 10:04:44 EDT 2014,1403705084112.00,131.965,0,4, 
Wed Jun 25 10:04:45 EDT 2014,1403705085112.00,132.069,0,4, 
Wed Jun 25 10:04:46 EDT 2014,1403705086112.00,132.007,0,4, 
Wed Jun 25 10:04:47 EDT 2014,1403705087112.00,131.927,0,4, 
Wed Jun 25 10:04:48 EDT 2014,1403705088112.00,131.803,0,4, 
Wed Jun 25 10:04:49 EDT 2014,1403705089112.00,131.733,0,4, 
Wed Jun 25 10:04:50 EDT 2014,1403705090112.00,131.526,0,4, 
Wed Jun 25 10:04:51 EDT 2014,1403705091112.00,131.521,0,4, 
Wed Jun 25 10:04:52 EDT 2014,1403705092112.00,131.515,0,4, 
Wed Jun 25 10:04:53 EDT 2014,1403705093112.00,131.561,0,4, 
Wed Jun 25 10:04:54 EDT 2014,1403705094112.00,131.618,0,4, 
Wed Jun 25 10:04:55 EDT 2014,1403705095112.00,131.742,0,4, 
Wed Jun 25 10:04:57 EDT 2014,1403705097112.00,131.815,0,4, 
Wed Jun 25 10:04:58 EDT 2014,1403705098112.00,131.809,0,4, 
Wed Jun 25 10:04:59 EDT 2014,1403705099112.00,131.775,0,4, 
Wed Jun 25 10:05:00 EDT 2014,1403705100112.00,131.764,0,4, 
Wed Jun 25 10:05:01 EDT 2014,1403705101112.00,131.775,0,4, 
Wed Jun 25 10:05:02 EDT 2014,1403705102112.00,131.786,0,4, 
Wed Jun 25 10:05:03 EDT 2014,1403705103112.00,131.713,0,4, 
Wed Jun 25 10:05:04 EDT 2014,1403705104112.00,131.677,0,4, 
Wed Jun 25 10:05:06 EDT 2014,1403705106112.00,131.606,0,4, 
Wed Jun 25 10:05:07 EDT 2014,1403705107112.00,131.57,0,4, 
Wed Jun 25 10:05:09 EDT 2014,1403705109112.00,131.552,0,1, 
Wed Jun 25 10:05:10 EDT 2014,1403705110112.00,131.633,0,1, 
Wed Jun 25 10:05:12 EDT 2014,1403705112112.00,131.723,0,1, 
Wed Jun 25 10:05:13 EDT 2014,1403705113112.00,131.735,0,1, 
Wed Jun 25 10:05:14 EDT 2014,1403705114112.00,131.714,0,1, 
Wed Jun 25 10:05:16 EDT 2014,1403705116112.00,131.72,0,1, 
Wed Jun 25 10:05:19 EDT 2014,1403705119112.00,131.746,0,1, 
Wed Jun 25 12:36:38 EDT 2014,1403714198112.00,133.636,0,4, 
Wed Jun 25 12:36:50 EDT 2014,1403714210112.00,134.054,0,2, 
Wed Jun 25 12:36:58 EDT 2014,1403714218112.00,134.043,0,2, 
Wed Jun 25 12:37:09 EDT 2014,1403714229112.00,134.018,0,2, 
Wed Jun 25 12:37:14 EDT 2014,1403714234112.00,133.985,0,2, 
Wed Jun 25 12:37:16 EDT 2014,1403714236112.00,133.994,0,2, 
Wed Jun 25 12:37:20 EDT 2014,1403714240112.00,133.926,0,2, 
Wed Jun 25 12:37:22 EDT 2014,1403714242112.00,133.903,0,2, 
Wed Jun 25 12:37:27 EDT 2014,1403714247112.00,133.902,0,2, 
Wed Jun 25 12:37:28 EDT 2014,1403714248112.00,133.926,0,2, 
Wed Jun 25 12:37:30 EDT 2014,1403714250112.00,133.887,0,2, 
Wed Jun 25 12:37:31 EDT 2014,1403714251112.00,133.915,0,2, 
Wed Jun 25 12:37:33 EDT 2014,1403714253112.00,133.873,0,2, 
Wed Jun 25 12:37:35 EDT 2014,1403714255112.00,133.851,0,2, 
Wed Jun 25 12:37:38 EDT 2014,1403714258112.00,133.849,0,2, 
Wed Jun 25 12:37:39 EDT 2014,1403714259112.00,133.907,0,2, 
Wed Jun 25 12:37:40 EDT 2014,1403714260112.00,133.881,0,2, 
Wed Jun 25 12:37:41 EDT 2014,1403714261112.00,133.884,0,3, 
Wed Jun 25 12:37:47 EDT 2014,1403714267112.00,133.887,0,3, 
Wed Jun 25 12:37:56 EDT 2014,1403714276112.00,133.842,0,3, 
Wed Jun 25 12:37:57 EDT 2014,1403714277112.00,133.71,0,3, 
Wed Jun 25 12:38:02 EDT 2014,1403714282112.00,133.669,0,3, 
Wed Jun 25 12:38:03 EDT 2014,1403714283112.00,133.662,0,3, 
Wed Jun 25 12:38:04 EDT 2014,1403714284112.00,133.663,0,3, 
Wed Jun 25 12:38:06 EDT 2014,1403714286112.00,133.691,0,3, 
Wed Jun 25 12:38:07 EDT 2014,1403714287112.00,133.633,0,3, 
Wed Jun 25 12:38:10 EDT 2014,1403714290112.00,133.671,0,3, 
Wed Jun 25 12:38:11 EDT 2014,1403714291112.00,133.644,0,3, 
Wed Jun 25 12:38:13 EDT 2014,1403714293112.00,133.693,0,3, 
Wed Jun 25 12:38:14 EDT 2014,1403714294112.00,133.695,0,3, 
Wed Jun 25 12:38:15 EDT 2014,1403714295112.00,133.712,0,3, 
Wed Jun 25 12:38:16 EDT 2014,1403714296112.00,133.701,0,3, 
Wed Jun 25 12:38:17 EDT 2014,1403714297112.00,133.726,0,3, 
Wed Jun 25 12:38:18 EDT 2014,1403714298112.00,133.728,0,3, 
Wed Jun 25 12:38:19 EDT 2014,1403714299112.00,133.7,0,3, 
Wed Jun 25 12:38:20 EDT 2014,1403714300112.00,133.728,0,3, 
Wed Jun 25 12:38:21 EDT 2014,1403714301112.00,133.699,0,3, 
Wed Jun 25 12:38:22 EDT 2014,1403714302112.00,133.688,0,3, 
Wed Jun 25 12:38:23 EDT 2014,1403714303112.00,133.696,0,3, 
Wed Jun 25 12:38:24 EDT 2014,1403714304112.00,133.683,0,3, 
Wed Jun 25 12:38:25 EDT 2014,1403714305112.00,133.646,0,3, 
Wed Jun 25 12:38:26 EDT 2014,1403714306112.00,133.668,0,3, 
Wed Jun 25 12:38:27 EDT 2014,1403714307112.00,133.664,0,3, 
Wed Jun 25 12:38:29 EDT 2014,1403714309112.00,133.686,0,3, 
Wed Jun 25 12:38:30 EDT 2014,1403714310112.00,133.682,0,3, 
Wed Jun 25 12:38:32 EDT 2014,1403714312112.00,133.688,0,3, 
Wed Jun 25 12:38:33 EDT 2014,1403714313112.00,133.69,0,3, 
Wed Jun 25 12:38:34 EDT 2014,1403714314112.00,133.663,0,3, 
Wed Jun 25 12:38:35 EDT 2014,1403714315112.00,133.707,0,3, 
Wed Jun 25 12:38:36 EDT 2014,1403714316112.00,133.683,0,3, 
Wed Jun 25 12:38:38 EDT 2014,1403714318112.00,133.682,0,3, 
Wed Jun 25 12:38:39 EDT 2014,1403714319112.00,133.671,0,3, 
Wed Jun 25 12:38:40 EDT 2014,1403714320112.00,133.662,0,3, 
Wed Jun 25 12:38:42 EDT 2014,1403714322112.00,133.706,0,3, 
Wed Jun 25 12:38:44 EDT 2014,1403714324112.00,133.717,0,3, 
Wed Jun 25 12:38:49 EDT 2014,1403714329112.00,133.741,0,3, 
Wed Jun 25 12:38:54 EDT 2014,1403714334112.00,133.493,0,3, 
Wed Jun 25 12:38:55 EDT 2014,1403714335112.00,133.292,0,3, 
Wed Jun 25 12:38:58 EDT 2014,1403714338112.00,133.239,0,3, 
Wed Jun 25 12:39:06 EDT 2014,1403714346112.00,132.814,0,3, 
Wed Jun 25 12:39:07 EDT 2014,1403714347112.00,133.034,0,3, 
Wed Jun 25 12:39:09 EDT 2014,1403714349112.00,133.028,0,3, 
Wed Jun 25 12:39:11 EDT 2014,1403714351112.00,133.057,0,3, 
Wed Jun 25 12:39:16 EDT 2014,1403714356112.00,133.1,0,3, 
Wed Jun 25 12:39:20 EDT 2014,1403714360112.00,133.175,0,3, 
Wed Jun 25 12:39:21 EDT 2014,1403714361112.00,133.084,0,3, 
Wed Jun 25 12:39:25 EDT 2014,1403714365112.00,133.062,0,3, 
Wed Jun 25 12:39:28 EDT 2014,1403714368112.00,133.117,0,3, 
Wed Jun 25 12:39:30 EDT 2014,1403714370112.00,133.158,0,3, 
Wed Jun 25 12:39:31 EDT 2014,1403714371112.00,133.2,0,3, 
Wed Jun 25 12:39:34 EDT 2014,1403714374112.00,133.217,0,3, 
Wed Jun 25 12:39:36 EDT 2014,1403714376112.00,133.176,0,3, 
Wed Jun 25 12:39:37 EDT 2014,1403714377112.00,133.191,0,3, 
Wed Jun 25 12:39:39 EDT 2014,1403714379112.00,133.183,0,3, 
Wed Jun 25 12:39:40 EDT 2014,1403714380112.00,133.179,0,3, 
Wed Jun 25 12:39:42 EDT 2014,1403714382112.00,133.167,0,3, 
Wed Jun 25 12:39:43 EDT 2014,1403714383112.00,133.147,0,3, 
Wed Jun 25 12:39:52 EDT 2014,1403714392112.00,133.189,0,3, 
Wed Jun 25 12:39:56 EDT 2014,1403714396112.00,132.805,0,3, 
Wed Jun 25 12:40:03 EDT 2014,1403714403112.00,133.244,0,3, 
Wed Jun 25 12:40:06 EDT 2014,1403714406112.00,133.242,0,2, 
Wed Jun 25 12:40:07 EDT 2014,1403714407112.00,133.215,0,2, 
Wed Jun 25 12:40:09 EDT 2014,1403714409112.00,133.259,0,2, 
Wed Jun 25 12:40:12 EDT 2014,1403714412112.00,133.276,0,4, 
Wed Jun 25 12:40:19 EDT 2014,1403714419112.00,133.313,0,4, 
Wed Jun 25 12:40:30 EDT 2014,1403714430112.00,133.322,0,4, 
Wed Jun 25 12:40:37 EDT 2014,1403714437112.00,133.06,0,4, 
Wed Jun 25 12:40:39 EDT 2014,1403714439112.00,133.216,0,4, 
Wed Jun 25 12:40:40 EDT 2014,1403714440112.00,133.241,0,4, 
Wed Jun 25 12:40:42 EDT 2014,1403714442112.00,133.216,0,4, 
Wed Jun 25 12:40:43 EDT 2014,1403714443112.00,133.203,0,4, 
Wed Jun 25 12:40:46 EDT 2014,1403714446112.00,133.205,0,4, 
Wed Jun 25 12:40:47 EDT 2014,1403714447112.00,133.213,0,4, 
Wed Jun 25 12:40:48 EDT 2014,1403714448112.00,133.202,0,4, 
Wed Jun 25 12:40:49 EDT 2014,1403714449112.00,133.229,0,4, 
Wed Jun 25 12:40:51 EDT 2014,1403714451112.00,133.224,0,4, 
Wed Jun 25 12:40:56 EDT 2014,1403714456112.00,133.189,0,4, 
Wed Jun 25 12:40:57 EDT 2014,1403714457112.00,133.155,0,4, 
Wed Jun 25 12:41:01 EDT 2014,1403714461112.00,133.115,0,1, 
Wed Jun 25 12:41:09 EDT 2014,1403714469112.00,133.25,0,1, 
Wed Jun 25 12:41:10 EDT 2014,1403714470112.00,133.156,0,1, 
Wed Jun 25 12:41:16 EDT 2014,1403714476112.00,133.124,0,1, 
Wed Jun 25 12:41:20 EDT 2014,1403714480112.00,133.161,0,1, 
Wed Jun 25 12:41:21 EDT 2014,1403714481112.00,133.207,0,1, 
Wed Jun 25 12:41:22 EDT 2014,1403714482112.00,133.203,0,1, 
Wed Jun 25 12:41:26 EDT 2014,1403714486112.00,133.188,0,1, 
Wed Jun 25 12:41:27 EDT 2014,1403714487112.00,133.174,0,1, 
Wed Jun 25 12:41:28 EDT 2014,1403714488112.00,133.202,0,1, 
Wed Jun 25 12:41:31 EDT 2014,1403714491112.00,133.205,0,1, 
Wed Jun 25 12:41:34 EDT 2014,1403714494112.00,133.217,0,1, 
Wed Jun 25 12:41:35 EDT 2014,1403714495112.00,133.23,0,1, 
Wed Jun 25 12:41:38 EDT 2014,1403714498112.00,133.211,0,1, 
Wed Jun 25 12:41:39 EDT 2014,1403714499112.00,133.201,0,1, 
Wed Jun 25 12:41:40 EDT 2014,1403714500112.00,133.212,0,1, 
Wed Jun 25 12:41:42 EDT 2014,1403714502112.00,133.197,0,1, 
Wed Jun 25 12:41:43 EDT 2014,1403714503112.00,133.198,0,1, 
Wed Jun 25 12:41:45 EDT 2014,1403714505112.00,133.209,0,1, 
Wed Jun 25 12:41:46 EDT 2014,1403714506112.00,133.192,0,1, 
Wed Jun 25 12:41:48 EDT 2014,1403714508112.00,133.167,0,1, 
Wed Jun 25 12:41:49 EDT 2014,1403714509112.00,133.165,0,1, 
Wed Jun 25 12:41:50 EDT 2014,1403714510112.00,133.188,0,1, 
Wed Jun 25 12:41:51 EDT 2014,1403714511112.00,133.193,0,1, 
Wed Jun 25 12:41:53 EDT 2014,1403714513112.00,133.24,0,1, 
Wed Jun 25 12:41:55 EDT 2014,1403714515112.00,133.292,0,1, 
Wed Jun 25 12:41:56 EDT 2014,1403714516112.00,133.376,0,1, 
Wed Jun 25 12:41:57 EDT 2014,1403714517112.00,133.376,0,1, 
Wed Jun 25 12:42:00 EDT 2014,1403714520112.00,133.267,0,1, 
Wed Jun 25 12:42:01 EDT 2014,1403714521112.00,133.259,0,1, 
Wed Jun 25 12:42:02 EDT 2014,1403714522112.00,133.253,0,1, 
Wed Jun 25 12:42:04 EDT 2014,1403714524112.00,133.252,0,1, 
Wed Jun 25 12:42:05 EDT 2014,1403714525112.00,133.241,0,1, 
Wed Jun 25 12:42:06 EDT 2014,1403714526112.00,133.251,0,1, 
Wed Jun 25 12:42:08 EDT 2014,1403714528112.00,133.28,0,1, 
Wed Jun 25 12:42:09 EDT 2014,1403714529112.00,133.329,0,1, 
Wed Jun 25 12:42:10 EDT 2014,1403714530112.00,133.343,0,1, 
Wed Jun 25 12:42:12 EDT 2014,1403714532112.00,133.343,0,1, 
Wed Jun 25 12:42:13 EDT 2014,1403714533112.00,133.231,0,1, 
Wed Jun 25 12:42:29 EDT 2014,1403714549112.00,133.306,0,1, 
Wed Jun 25 12:42:30 EDT 2014,1403714550112.00,133.368,0,1, 
Wed Jun 25 12:42:32 EDT 2014,1403714552112.00,133.371,0,1, 
Wed Jun 25 12:42:39 EDT 2014,1403714559112.00,133.365,0,1, 
Wed Jun 25 12:42:44 EDT 2014,1403714564112.00,133.357,0,1, 
Wed Jun 25 12:42:46 EDT 2014,1403714566112.00,133.354,0,1, 
Wed Jun 25 12:42:49 EDT 2014,1403714569112.00,133.373,0,1, 
Wed Jun 25 12:42:52 EDT 2014,1403714572112.00,133.396,0,1, 
Wed Jun 25 12:42:54 EDT 2014,1403714574112.00,133.373,0,1, 
Wed Jun 25 12:43:02 EDT 2014,1403714582112.00,133.355,0,4, 
Wed Jun 25 12:43:05 EDT 2014,1403714585112.00,133.46,0,4, 
Wed Jun 25 12:43:11 EDT 2014,1403714591112.00,133.496,0,4, 
Wed Jun 25 12:43:16 EDT 2014,1403714596112.00,133.415,0,4, 
Wed Jun 25 12:43:18 EDT 2014,1403714598112.00,133.352,0,2, 
Wed Jun 25 12:43:20 EDT 2014,1403714600112.00,133.37,0,2, 
Wed Jun 25 12:43:21 EDT 2014,1403714601112.00,133.369,0,2, 
Wed Jun 25 12:43:23 EDT 2014,1403714603112.00,133.357,0,2, 
Wed Jun 25 12:43:27 EDT 2014,1403714607112.00,133.412,0,2, 
Wed Jun 25 12:43:29 EDT 2014,1403714609112.00,133.498,0,2, 
Wed Jun 25 12:43:31 EDT 2014,1403714611112.00,133.408,0,2, 
Wed Jun 25 12:43:33 EDT 2014,1403714613112.00,133.372,0,2, 
Wed Jun 25 12:43:34 EDT 2014,1403714614112.00,133.344,0,2, 
Wed Jun 25 12:43:35 EDT 2014,1403714615112.00,133.344,0,2, 
Wed Jun 25 12:43:37 EDT 2014,1403714617112.00,133.367,0,2, 
Wed Jun 25 12:43:38 EDT 2014,1403714618112.00,133.389,0,2, 
Wed Jun 25 12:43:41 EDT 2014,1403714621112.00,133.398,0,2, 
Wed Jun 25 12:43:42 EDT 2014,1403714622112.00,133.35,0,2, 
Wed Jun 25 12:43:48 EDT 2014,1403714628112.00,133.369,0,2, 
Wed Jun 25 12:43:50 EDT 2014,1403714630112.00,133.269,0,2, 
Wed Jun 25 12:43:52 EDT 2014,1403714632112.00,133.278,0,2, 
Wed Jun 25 12:43:53 EDT 2014,1403714633112.00,133.219,0,2, 
Wed Jun 25 12:43:55 EDT 2014,1403714635112.00,133.228,0,2, 
Wed Jun 25 12:43:59 EDT 2014,1403714639112.00,133.312,0,2, 
Wed Jun 25 12:44:00 EDT 2014,1403714640112.00,133.33,0,2, 
Wed Jun 25 12:44:02 EDT 2014,1403714642112.00,133.306,0,2, 
Wed Jun 25 12:44:05 EDT 2014,1403714645112.00,133.253,0,2, 
Wed Jun 25 12:44:06 EDT 2014,1403714646112.00,133.136,0,3, 
Wed Jun 25 12:44:08 EDT 2014,1403714648112.00,133.154,0,3, 
Wed Jun 25 12:44:09 EDT 2014,1403714649112.00,133.167,0,3, 
Wed Jun 25 12:44:10 EDT 2014,1403714650112.00,133.226,0,3, 
Wed Jun 25 12:44:11 EDT 2014,1403714651112.00,133.23,0,3, 
Wed Jun 25 12:44:12 EDT 2014,1403714652112.00,133.244,0,3, 
Wed Jun 25 12:44:15 EDT 2014,1403714655112.00,133.204,0,3, 
Wed Jun 25 12:44:16 EDT 2014,1403714656112.00,132.954,0,3, 
Wed Jun 25 12:44:17 EDT 2014,1403714657112.00,132.93,0,3, 
Wed Jun 25 12:44:18 EDT 2014,1403714658112.00,132.889,0,3, 
Wed Jun 25 12:44:19 EDT 2014,1403714659112.00,132.946,0,3, 
Wed Jun 25 12:44:20 EDT 2014,1403714660112.00,133.001,0,3, 
Wed Jun 25 12:44:21 EDT 2014,1403714661112.00,133.021,0,3, 
Wed Jun 25 12:44:22 EDT 2014,1403714662112.00,133.071,0,3, 
Wed Jun 25 12:44:23 EDT 2014,1403714663112.00,133.079,0,3, 
Wed Jun 25 12:44:24 EDT 2014,1403714664112.00,133.101,0,3, 
Wed Jun 25 12:44:25 EDT 2014,1403714665112.00,133.149,0,3, 
Wed Jun 25 12:44:27 EDT 2014,1403714667112.00,133.121,0,3, 
Wed Jun 25 12:44:30 EDT 2014,1403714670112.00,133.099,0,3, 
Wed Jun 25 12:44:33 EDT 2014,1403714673112.00,133.048,0,3, 
Wed Jun 25 12:44:34 EDT 2014,1403714674112.00,132.976,0,3, 
Wed Jun 25 12:44:35 EDT 2014,1403714675112.00,132.951,0,3, 
Wed Jun 25 12:44:36 EDT 2014,1403714676112.00,132.953,0,3, 
Wed Jun 25 12:44:37 EDT 2014,1403714677112.00,132.884,0,3, 
Wed Jun 25 12:44:38 EDT 2014,1403714678112.00,132.946,0,3, 
Wed Jun 25 12:44:40 EDT 2014,1403714680112.00,132.977,0,3, 
Wed Jun 25 12:44:41 EDT 2014,1403714681112.00,132.972,0,3, 
Wed Jun 25 12:44:42 EDT 2014,1403714682112.00,133,0,3, 
Wed Jun 25 12:44:43 EDT 2014,1403714683112.00,133.021,0,3, 
Wed Jun 25 12:44:44 EDT 2014,1403714684112.00,133.007,0,3, 
Wed Jun 25 12:44:45 EDT 2014,1403714685112.00,133.002,0,3, 
Wed Jun 25 12:44:47 EDT 2014,1403714687112.00,132.963,0,3, 
Wed Jun 25 12:44:48 EDT 2014,1403714688112.00,132.982,0,3, 
Wed Jun 25 12:44:49 EDT 2014,1403714689112.00,132.977,0,3, 
Wed Jun 25 12:44:50 EDT 2014,1403714690112.00,132.977,0,3, 
Wed Jun 25 12:44:52 EDT 2014,1403714692112.00,132.984,0,3, 
Wed Jun 25 12:44:53 EDT 2014,1403714693112.00,132.97,0,3, 
Wed Jun 25 12:44:54 EDT 2014,1403714694112.00,132.985,0,3, 
Wed Jun 25 12:44:55 EDT 2014,1403714695112.00,132.99,0,3, 
Wed Jun 25 12:44:56 EDT 2014,1403714696112.00,133.012,0,3, 
Wed Jun 25 12:44:59 EDT 2014,1403714699112.00,133.015,0,3, 
Wed Jun 25 12:45:00 EDT 2014,1403714700112.00,133.083,0,3, 
Wed Jun 25 12:45:02 EDT 2014,1403714702112.00,133.134,0,3, 
Wed Jun 25 12:45:03 EDT 2014,1403714703112.00,133.104,0,3, 
Wed Jun 25 12:45:04 EDT 2014,1403714704112.00,133.097,0,3, 
Wed Jun 25 12:45:05 EDT 2014,1403714705112.00,133.073,0,3, 
Wed Jun 25 12:45:06 EDT 2014,1403714706112.00,133.055,0,3, 
Wed Jun 25 12:45:07 EDT 2014,1403714707112.00,133.017,0,3, 
Wed Jun 25 12:45:08 EDT 2014,1403714708112.00,132.983,0,3, 
Wed Jun 25 12:45:09 EDT 2014,1403714709112.00,132.994,0,3, 
Wed Jun 25 12:45:10 EDT 2014,1403714710112.00,132.99,0,3, 
Wed Jun 25 12:45:12 EDT 2014,1403714712112.00,133.015,0,3, 
Wed Jun 25 12:45:14 EDT 2014,1403714714112.00,133.043,0,3, 
Wed Jun 25 12:45:15 EDT 2014,1403714715112.00,133.095,0,3, 
Wed Jun 25 12:45:16 EDT 2014,1403714716112.00,133.128,0,3, 
Wed Jun 25 12:45:17 EDT 2014,1403714717112.00,133.123,0,3, 
Wed Jun 25 12:45:18 EDT 2014,1403714718112.00,133.113,0,3, 
Wed Jun 25 12:45:19 EDT 2014,1403714719112.00,133.065,0,3, 
Wed Jun 25 12:45:22 EDT 2014,1403714722112.00,132.953,0,3, 
Wed Jun 25 12:45:23 EDT 2014,1403714723112.00,132.987,0,3, 
Wed Jun 25 12:45:24 EDT 2014,1403714724112.00,132.971,0,3, 
Wed Jun 25 12:45:25 EDT 2014,1403714725112.00,132.995,0,3, 
Wed Jun 25 12:45:27 EDT 2014,1403714727112.00,133.011,0,3, 
Wed Jun 25 12:45:28 EDT 2014,1403714728112.00,133.082,0,3, 
Wed Jun 25 12:45:29 EDT 2014,1403714729112.00,133.098,0,3, 
Wed Jun 25 12:45:30 EDT 2014,1403714730112.00,133.089,0,3, 
Wed Jun 25 12:45:31 EDT 2014,1403714731112.00,133.075,0,3, 
Wed Jun 25 12:45:33 EDT 2014,1403714733112.00,133.083,0,3, 
Wed Jun 25 12:45:34 EDT 2014,1403714734112.00,133.05,0,3, 
Wed Jun 25 12:45:35 EDT 2014,1403714735112.00,133.046,0,3, 
Wed Jun 25 12:45:36 EDT 2014,1403714736112.00,133.03,0,3, 
Wed Jun 25 12:45:40 EDT 2014,1403714740112.00,133.038,0,3, 
Wed Jun 25 12:45:42 EDT 2014,1403714742112.00,133.078,0,3, 
Wed Jun 25 12:45:43 EDT 2014,1403714743112.00,133.094,0,3, 
Wed Jun 25 12:45:45 EDT 2014,1403714745112.00,133.083,0,3, 
Wed Jun 25 12:45:47 EDT 2014,1403714747112.00,133.081,0,3, 
Wed Jun 25 12:45:49 EDT 2014,1403714749112.00,132.996,0,3, 
Wed Jun 25 12:45:50 EDT 2014,1403714750112.00,132.954,0,3, 
Wed Jun 25 12:45:52 EDT 2014,1403714752112.00,132.915,0,3, 
Wed Jun 25 12:45:59 EDT 2014,1403714759112.00,132.831,0,3, 
Wed Jun 25 12:46:00 EDT 2014,1403714760112.00,132.411,0,3, 
Wed Jun 25 12:46:01 EDT 2014,1403714761112.00,132.427,0,3, 
Wed Jun 25 12:46:02 EDT 2014,1403714762112.00,132.423,0,3, 
Wed Jun 25 12:46:04 EDT 2014,1403714764112.00,132.425,0,3, 
Wed Jun 25 12:46:05 EDT 2014,1403714765112.00,132.348,0,3, 
Wed Jun 25 12:46:06 EDT 2014,1403714766112.00,132.334,0,3, 
Wed Jun 25 12:46:07 EDT 2014,1403714767112.00,132.331,0,3, 
Wed Jun 25 12:46:08 EDT 2014,1403714768112.00,132.31,0,3, 
